tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day,ta_avg_src,ta_max_src,ta_min_src,hm_avg_src,ws_avg_src
2010-09-09,101,19.7,21.1,18.5,83.1,0.4,30.0,0.0,4.63,raw,raw,raw,raw,raw
2010-09-10,101,23.1,25.0,19.7,93.6,1.1,195.0,0.0,2.11,raw,raw,raw,raw,raw
2010-09-11,101,21.9,24.3,20.9,93.9,0.8,79.5,0.0,5.38,raw,raw,raw,raw,raw
2010-09-12,101,21.6,25.4,19.6,87.1,1.0,40.0,0.5,9.81,raw,raw,raw,raw,raw
2010-09-13,101,22.3,27.9,18.6,81.6,0.7,0.5,4.2,13.98,raw,raw,raw,raw,raw
2010-09-14,101,22.2,29.6,17.8,75.3,0.9,,10.1,21.54,raw,raw,raw,raw,raw
2010-09-15,101,21.3,30.0,15.3,71.8,1.1,,11.4,21.88,raw,raw,raw,raw,raw
2010-09-16,101,21.0,29.9,15.2,73.6,0.8,,9.7,20.82,raw,raw,raw,raw,raw
2010-09-17,101,21.4,28.7,16.0,80.9,0.6,,3.6,13.71,raw,raw,raw,raw,raw
2010-09-18,101,23.5,29.8,19.9,72.8,0.8,0.0,8.1,18.23,raw,raw,raw,raw,raw
2010-09-19,101,19.3,20.8,17.5,91.8,0.5,7.0,0.0,2.2,raw,raw,raw,raw,raw
2010-09-20,101,20.6,26.1,17.1,85.4,0.5,9.0,3.6,11.47,raw,raw,raw,raw,raw
2010-09-21,101,19.6,21.1,16.8,91.0,1.0,47.5,0.0,1.82,raw,raw,raw,raw,raw
2010-09-22,101,16.0,17.9,13.3,77.6,1.5,,0.0,5.15,raw,raw,raw,raw,raw
2010-09-23,101,15.6,23.1,10.4,75.8,1.0,,10.3,21.01,raw,raw,raw,raw,raw
2010-09-24,101,15.9,23.4,10.7,72.5,0.8,,9.4,20.54,raw,raw,raw,raw,raw
2010-09-25,101,16.2,23.7,10.3,76.0,0.8,,9.2,20.07,raw,raw,raw,raw,raw
2010-09-26,101,16.5,23.5,12.2,79.6,0.7,,7.0,15.84,raw,raw,raw,raw,raw
2010-09-27,101,17.2,22.7,12.3,81.0,0.9,,3.5,12.23,raw,raw,raw,raw,raw
2010-09-28,101,15.4,20.3,8.8,54.6,1.7,,10.9,20.88,raw,raw,raw,raw,raw
2010-09-29,101,11.3,17.2,7.2,79.1,0.5,,1.3,9.98,raw,raw,raw,raw,raw
2010-09-30,101,13.1,20.8,8.8,78.0,0.7,,6.5,15.46,raw,raw,raw,raw,raw
2010-10-01,101,13.5,19.7,9.1,81.8,0.6,,3.1,11.75,raw,raw,raw,raw,raw
2010-10-02,101,14.4,17.8,9.9,88.6,0.8,22.0,0.3,6.33,raw,raw,raw,raw,raw
2010-10-03,101,17.6,22.2,15.4,76.1,1.5,9.0,4.2,10.86,raw,raw,raw,raw,raw
2010-10-04,101,14.6,17.4,12.3,77.5,1.2,0.0,1.1,8.34,raw,raw,raw,raw,raw
2010-10-05,101,14.6,21.2,10.3,77.1,0.6,,8.2,17.09,raw,raw,raw,raw,raw
2010-10-06,101,14.3,21.8,10.4,83.3,0.6,,5.4,12.58,raw,raw,raw,raw,raw
2010-10-07,101,15.7,23.3,11.0,82.8,0.7,,5.9,13.28,raw,raw,raw,raw,raw
2010-10-08,101,17.0,22.3,12.4,80.9,0.9,0.1,3.3,11.74,raw,raw,raw,raw,raw
2010-10-09,101,17.2,24.5,12.1,77.6,0.7,,9.7,17.59,raw,raw,raw,raw,raw
2010-10-10,101,15.8,23.2,12.2,86.5,0.5,,4.9,10.72,raw,raw,raw,raw,raw
2010-10-11,101,15.6,18.7,13.6,89.8,0.5,,0.1,4.98,raw,raw,raw,raw,raw
2010-10-12,101,16.1,20.7,12.5,85.3,0.5,0.0,0.0,6.67,raw,raw,raw,raw,raw
2010-10-13,101,15.8,20.3,12.5,78.1,1.0,,0.8,8.99,raw,raw,raw,raw,raw
2010-10-14,101,15.7,21.3,11.7,69.5,0.9,0.0,8.1,14.59,raw,raw,raw,raw,raw
2010-10-15,101,11.9,17.9,6.9,61.6,1.3,,9.9,16.64,raw,raw,raw,raw,raw
2010-10-16,101,12.8,21.2,4.9,70.3,1.1,,8.9,14.72,raw,raw,raw,raw,raw
2010-10-17,101,13.2,20.7,8.0,75.5,0.6,,6.7,12.43,raw,raw,raw,raw,raw
2010-10-18,101,11.1,19.9,5.0,75.8,0.6,,8.2,14.76,raw,raw,raw,raw,raw
2010-10-19,101,12.8,20.5,6.6,81.9,0.5,,6.0,11.91,raw,raw,raw,raw,raw
2010-10-20,101,13.4,20.0,9.9,85.4,0.4,,4.0,9.41,raw,raw,raw,raw,raw
2010-10-21,101,13.6,20.8,8.7,77.9,1.3,,6.4,13.39,raw,raw,raw,raw,raw
2010-10-22,101,13.3,22.0,8.0,78.6,0.5,,7.7,14.69,raw,raw,raw,raw,raw
2010-10-23,101,12.1,17.9,8.1,87.9,0.4,,2.3,7.8,raw,raw,raw,raw,raw
2010-10-24,101,13.9,22.9,9.9,81.9,0.4,,6.1,11.75,raw,raw,raw,raw,raw
2010-10-25,101,10.4,16.2,4.7,61.6,1.3,,4.5,10.3,raw,raw,raw,raw,raw
2010-10-26,101,3.6,9.5,-1.3,40.0,2.0,,9.5,15.88,raw,raw,raw,raw,raw
2010-10-27,101,3.5,10.1,-3.7,61.3,0.4,,4.5,10.99,raw,raw,raw,raw,raw
2010-10-28,101,4.3,14.0,-2.5,65.9,0.4,,9.5,14.9,raw,raw,raw,raw,raw
2010-10-29,101,6.4,17.5,-1.7,66.3,0.4,,9.4,15.03,raw,raw,raw,raw,raw
2010-10-30,101,8.5,18.1,1.6,68.8,0.5,,9.3,14.43,raw,raw,raw,raw,raw
2010-10-31,101,9.3,17.2,3.1,74.6,1.0,,4.0,10.06,raw,raw,raw,raw,raw
2010-11-01,101,9.7,17.7,4.3,64.1,0.9,,6.8,12.33,raw,raw,raw,raw,raw
2010-11-02,101,5.3,11.3,-1.4,46.3,1.4,,9.3,14.07,raw,raw,raw,raw,raw
2010-11-03,101,3.7,13.0,-5.1,58.9,0.6,,9.2,14.59,raw,raw,raw,raw,raw
2010-11-04,101,6.5,15.5,0.0,77.4,0.5,,4.3,9.15,raw,raw,raw,raw,raw
2010-11-05,101,7.2,14.1,2.0,85.6,0.4,,3.1,7.7,raw,raw,raw,raw,raw
2010-11-06,101,8.9,14.8,5.1,87.5,0.3,,0.0,6.26,raw,raw,raw,raw,raw
2010-11-07,101,9.5,13.4,6.8,87.6,0.5,0.3,0.8,6.06,raw,raw,raw,raw,raw
2010-11-08,101,7.3,10.5,2.3,66.3,2.7,5.0,0.4,2.48,raw,raw,raw,raw,raw
2010-11-09,101,2.8,6.8,-0.5,43.6,3.3,,9.0,13.34,raw,raw,raw,raw,raw
2010-11-10,101,1.9,10.0,-5.0,54.4,0.7,,8.8,13.89,raw,raw,raw,raw,raw
2010-11-11,101,6.1,11.5,-1.9,65.0,0.6,4.0,4.9,8.35,raw,raw,raw,raw,raw
2010-11-12,101,8.3,12.9,1.4,56.5,2.3,0.5,6.5,10.41,raw,raw,raw,raw,raw
2010-11-13,101,6.9,16.2,-0.5,70.1,0.4,,6.8,11.1,raw,raw,raw,raw,raw
2010-11-14,101,7.3,12.9,3.3,47.6,1.3,0.0,5.0,10.12,raw,raw,raw,raw,raw
2010-11-15,101,1.7,7.8,-3.6,45.5,1.2,,8.6,12.58,raw,raw,raw,raw,raw
2010-11-16,101,1.0,9.1,-5.9,65.6,0.5,,6.6,11.07,raw,raw,raw,raw,raw
2010-11-17,101,3.9,10.6,-0.3,74.6,0.4,,5.5,8.59,raw,raw,raw,raw,raw
2010-11-18,101,2.3,11.1,-2.1,81.8,0.4,,4.6,8.01,raw,raw,raw,raw,raw
2010-11-19,101,1.0,5.9,-2.2,90.8,0.3,,0.0,3.87,raw,raw,raw,raw,raw
2010-11-20,101,3.4,10.8,-0.5,81.4,0.3,,4.1,7.67,raw,raw,raw,raw,raw
2010-11-21,101,5.4,12.5,-0.1,84.6,0.5,0.0,4.4,7.4,raw,raw,raw,raw,raw
2010-11-22,101,7.4,11.6,-1.2,55.3,1.9,2.0,8.1,11.71,raw,raw,raw,raw,raw
2010-11-23,101,2.9,13.2,-3.8,67.3,0.4,,8.4,11.8,raw,raw,raw,raw,raw
2010-11-24,101,3.8,10.8,-0.7,79.1,0.6,,1.6,6.65,raw,raw,raw,raw,raw
2010-11-25,101,2.5,8.7,-2.3,57.6,1.7,0.0,7.8,11.03,raw,raw,raw,raw,raw
2010-11-26,101,-2.3,6.0,-7.6,57.4,0.4,,7.8,11.01,raw,raw,raw,raw,raw
2010-11-27,101,-1.1,3.7,-5.4,64.9,1.3,1.4,1.1,2.97,raw,raw,raw,raw,raw
2010-11-28,101,-1.7,1.9,-7.1,37.9,1.8,0.1,8.1,10.54,raw,raw,raw,raw,raw
2010-11-29,101,0.6,9.0,-3.9,73.5,0.3,0.5,7.8,10.5,raw,raw,raw,raw,raw
2010-11-30,101,2.8,9.5,-2.4,81.6,0.2,0.1,2.3,5.29,raw,raw,raw,raw,raw
2010-12-01,101,3.1,6.8,1.5,93.1,0.2,,0.0,3.08,raw,raw,raw,raw,raw
2010-12-02,101,5.4,7.8,3.2,91.0,0.6,4.5,0.0,3.64,raw,raw,raw,raw,raw
2010-12-03,101,1.7,9.2,-2.4,43.3,3.2,2.5,7.4,10.55,raw,raw,raw,raw,raw
2010-12-04,101,-2.2,1.4,-6.9,66.5,0.3,,0.0,2.42,raw,raw,raw,raw,raw
2010-12-05,101,2.9,5.8,-0.8,78.8,0.3,,0.0,1.79,raw,raw,raw,raw,raw
2010-12-06,101,4.1,8.4,-0.9,67.5,1.2,0.0,0.3,5.13,raw,raw,raw,raw,raw
2010-12-07,101,-1.5,5.0,-5.6,69.4,0.4,,7.7,8.95,raw,raw,raw,raw,raw
2010-12-08,101,-1.0,0.4,-2.0,83.4,0.5,7.5,0.0,3.02,raw,raw,raw,raw,raw
2010-12-09,101,-4.2,3.3,-10.4,75.8,0.3,,7.4,10.33,raw,raw,raw,raw,raw
2010-12-10,101,-1.5,5.1,-7.6,80.5,0.3,3.5,2.6,5.22,raw,raw,raw,raw,raw
2010-12-11,101,-1.8,6.7,-7.9,44.0,3.0,,7.9,10.32,raw,raw,raw,raw,raw
2010-12-12,101,-4.8,1.3,-10.7,65.0,0.3,,6.3,7.65,raw,raw,raw,raw,raw
2010-12-13,101,-1.2,2.0,-4.2,74.4,0.5,0.0,0.0,3.04,raw,raw,raw,raw,raw
2010-12-14,101,-3.1,2.8,-9.5,52.4,1.8,,7.0,10.08,raw,raw,raw,raw,raw
2010-12-15,101,-9.4,-5.3,-12.1,37.6,2.0,,8.0,10.14,raw,raw,raw,raw,raw
2010-12-16,101,-8.6,-3.0,-15.0,50.4,1.3,0.0,7.9,9.97,raw,raw,raw,raw,raw
2010-12-17,101,-4.0,0.6,-7.9,82.3,0.7,1.7,1.3,3.53,raw,raw,raw,raw,raw
2010-12-18,101,-4.4,3.5,-10.4,73.6,0.2,,7.8,10.0,raw,raw,raw,raw,raw
2010-12-19,101,-1.4,1.4,-6.5,85.8,0.2,0.0,0.0,1.94,raw,raw,raw,raw,raw
2010-12-20,101,-1.7,1.0,-4.2,95.0,0.1,,0.0,3.27,raw,raw,raw,raw,raw
2010-12-21,101,1.2,9.3,-3.8,75.8,0.8,,5.8,7.79,raw,raw,raw,raw,raw
2010-12-22,101,0.7,8.4,-3.2,79.5,0.6,,7.4,9.11,raw,raw,raw,raw,raw
2010-12-23,101,-2.6,3.5,-7.6,59.6,1.3,,0.9,4.85,raw,raw,raw,raw,raw
2010-12-24,101,-10.6,-7.3,-13.4,35.0,2.3,,7.9,9.92,raw,raw,raw,raw,raw
2010-12-25,101,-11.0,-5.7,-15.9,39.8,2.3,,8.0,10.12,raw,raw,raw,raw,raw
2010-12-26,101,-9.7,-4.0,-17.3,52.1,1.8,,7.6,9.48,raw,raw,raw,raw,raw
2010-12-27,101,-5.1,-0.2,-11.7,64.9,1.2,0.5,3.2,6.94,raw,raw,raw,raw,raw
2010-12-28,101,-2.1,2.4,-6.2,72.4,1.2,7.4,3.3,4.01,raw,raw,raw,raw,raw
2010-12-29,101,-8.2,-0.9,-15.4,67.9,0.5,,7.7,9.95,raw,raw,raw,raw,raw
2010-12-30,101,-6.8,-1.5,-11.9,77.3,1.1,4.7,1.8,3.36,raw,raw,raw,raw,raw
2010-12-31,101,-11.2,-3.8,-15.9,70.5,0.6,,7.1,12.43,raw,raw,raw,raw,raw
2011-01-01,101,-9.0,-0.8,-15.9,74.0,0.2,,7.4,9.72,raw,raw,raw,raw,raw
2011-01-02,101,-8.3,0.0,-13.8,84.3,0.3,,4.2,7.02,raw,raw,raw,raw,raw
2011-01-03,101,-7.5,0.5,-13.2,79.5,0.2,,6.3,8.14,raw,raw,raw,raw,raw
2011-01-04,101,-5.9,0.9,-11.6,77.5,0.7,,5.3,7.63,raw,raw,raw,raw,raw
2011-01-05,101,-3.9,0.1,-10.0,65.3,2.0,0.0,6.3,9.65,raw,raw,raw,raw,raw
2011-01-06,101,-9.3,-2.0,-14.4,68.8,0.6,,8.0,10.53,raw,raw,raw,raw,raw
2011-01-07,101,-10.3,-1.1,-16.8,66.1,0.5,0.0,7.7,9.78,raw,raw,raw,raw,raw
2011-01-08,101,-8.9,-4.1,-15.7,83.3,0.2,0.5,1.5,4.68,raw,raw,raw,raw,raw
2011-01-09,101,-6.7,-1.4,-12.8,60.8,0.8,0.0,7.8,10.11,raw,raw,raw,raw,raw
2011-01-10,101,-11.0,-2.1,-17.9,63.6,0.4,,7.8,10.75,raw,raw,raw,raw,raw
2011-01-11,101,-8.0,-2.6,-14.9,68.3,0.7,0.2,3.2,7.54,raw,raw,raw,raw,raw
2011-01-12,101,-9.6,-3.1,-15.5,56.3,1.0,,8.2,11.42,raw,raw,raw,raw,raw
2011-01-13,101,-10.9,-2.0,-17.9,63.5,0.3,,8.0,11.02,raw,raw,raw,raw,raw
2011-01-14,101,-6.5,1.1,-12.7,68.8,0.4,0.9,3.8,7.33,raw,raw,raw,raw,raw
2011-01-15,101,-12.8,-8.4,-19.7,49.1,2.1,,7.8,10.6,raw,raw,raw,raw,raw
2011-01-16,101,-16.2,-8.4,-22.5,57.1,0.5,,8.3,11.56,raw,raw,raw,raw,raw
2011-01-17,101,-13.1,-3.2,-20.8,57.6,0.6,,8.3,11.84,raw,raw,raw,raw,raw
2011-01-18,101,-10.4,-1.1,-18.3,57.8,0.9,,7.8,10.84,raw,raw,raw,raw,raw
2011-01-19,101,-9.7,-0.9,-16.8,56.4,0.9,,8.3,11.17,raw,raw,raw,raw,raw
2011-01-20,101,-10.3,-2.2,-16.6,60.0,0.6,,8.3,11.46,raw,raw,raw,raw,raw
2011-01-21,101,-9.2,-0.5,-15.1,58.6,0.5,,8.3,11.51,raw,raw,raw,raw,raw
2011-01-22,101,-7.2,0.5,-14.3,63.1,0.8,0.0,7.0,9.51,raw,raw,raw,raw,raw
2011-01-23,101,-8.3,-4.1,-13.8,84.3,0.3,3.7,0.0,3.14,raw,raw,raw,raw,raw
2011-01-24,101,-8.1,-3.2,-13.7,71.9,1.0,0.0,7.2,4.83,raw,raw,raw,raw,raw
2011-01-25,101,-11.0,-2.5,-16.2,70.5,0.7,0.0,6.3,9.01,raw,raw,raw,raw,raw
2011-01-26,101,-10.7,-2.7,-17.5,65.0,0.9,,7.4,11.02,raw,raw,raw,raw,raw
2011-01-27,101,-11.0,-2.5,-18.5,61.0,0.6,,8.5,12.44,raw,raw,raw,raw,raw
2011-01-28,101,-8.7,-1.2,-13.5,55.0,0.6,,6.3,9.95,raw,raw,raw,raw,raw
2011-01-29,101,-10.7,-4.5,-17.3,51.4,1.4,,8.3,12.87,raw,raw,raw,raw,raw
2011-01-30,101,-11.9,-4.4,-19.6,54.5,1.0,,8.7,13.63,raw,raw,raw,raw,raw
2011-01-31,101,-9.5,1.0,-19.1,63.6,0.7,,8.7,12.65,raw,raw,raw,raw,raw
2011-02-01,101,-4.3,6.0,-11.4,74.3,0.3,,5.9,10.71,raw,raw,raw,raw,raw
2011-02-02,101,-2.3,7.8,-8.6,69.1,0.3,,8.2,11.69,raw,raw,raw,raw,raw
2011-02-03,101,-2.5,5.7,-8.8,74.1,0.3,,4.3,7.49,raw,raw,raw,raw,raw
2011-02-04,101,-2.0,2.9,-5.8,83.0,0.5,,0.0,3.44,raw,raw,raw,raw,raw
2011-02-05,101,-1.3,6.7,-6.9,73.6,0.3,,6.1,10.28,raw,raw,raw,raw,raw
2011-02-06,101,-3.1,2.7,-7.8,83.1,0.3,,0.2,5.84,raw,raw,raw,raw,raw
2011-02-07,101,-1.9,3.5,-5.5,86.0,0.3,,1.5,6.26,raw,raw,raw,raw,raw
2011-02-08,101,0.5,8.6,-4.8,65.5,0.2,,6.9,11.56,raw,raw,raw,raw,raw
2011-02-09,101,-1.5,4.9,-6.1,61.9,0.7,,8.4,12.71,raw,raw,raw,raw,raw
2011-02-10,101,-2.7,4.1,-7.4,58.4,0.4,,4.3,9.41,raw,raw,raw,raw,raw
2011-02-11,101,-1.6,5.5,-8.1,52.9,0.8,,5.7,12.09,raw,raw,raw,raw,raw
2011-02-12,101,-3.7,1.6,-7.1,57.9,1.4,0.7,8.1,13.53,raw,raw,raw,raw,raw
2011-02-13,101,-5.6,0.5,-12.0,60.8,0.4,,4.9,11.1,raw,raw,raw,raw,raw
2011-02-14,101,-3.9,0.4,-8.7,76.5,0.4,0.3,0.0,7.04,raw,raw,raw,raw,raw
2011-02-15,101,-3.2,4.7,-8.3,69.9,0.7,,5.7,11.32,raw,raw,raw,raw,raw
2011-02-16,101,-2.6,5.5,-10.5,59.3,0.3,,7.6,12.25,raw,raw,raw,raw,raw
2011-02-17,101,1.0,7.5,-3.4,67.6,0.5,0.5,4.6,11.34,raw,raw,raw,raw,raw
2011-02-18,101,-0.2,8.7,-7.0,61.6,0.5,,9.5,14.94,raw,raw,raw,raw,raw
2011-02-19,101,-0.3,9.3,-7.6,59.5,0.6,,9.0,15.2,raw,raw,raw,raw,raw
2011-02-20,101,2.2,11.0,-6.1,58.3,1.5,,9.6,15.85,raw,raw,raw,raw,raw
2011-02-21,101,2.6,13.0,-4.4,59.3,0.5,,9.7,16.8,raw,raw,raw,raw,raw
2011-02-22,101,2.8,14.9,-5.7,57.3,0.5,,9.7,16.75,raw,raw,raw,raw,raw
2011-02-23,101,3.1,14.2,-4.7,57.5,0.5,,9.7,15.88,raw,raw,raw,raw,raw
2011-02-24,101,4.8,12.5,-3.9,64.1,1.4,,8.1,14.57,raw,raw,raw,raw,raw
2011-02-25,101,2.9,10.2,-2.8,52.8,0.9,,8.5,16.52,raw,raw,raw,raw,raw
2011-02-26,101,3.1,13.4,-5.5,46.8,0.6,,9.0,16.55,raw,raw,raw,raw,raw
2011-02-27,101,1.9,4.6,0.5,84.5,1.5,32.5,0.0,1.45,raw,raw,raw,raw,raw
2011-02-28,101,1.7,4.1,0.5,79.9,1.9,0.5,0.0,5.32,raw,raw,raw,raw,raw
2011-03-01,101,1.0,4.2,-2.5,86.0,0.4,3.5,0.3,5.62,raw,raw,raw,raw,raw
2011-03-02,101,-2.0,2.5,-6.1,55.9,1.7,,9.5,17.76,raw,raw,raw,raw,raw
2011-03-03,101,-2.7,4.1,-8.5,57.0,0.7,,10.0,18.43,raw,raw,raw,raw,raw
2011-03-04,101,-0.9,6.9,-7.3,58.3,0.7,,10.3,18.56,raw,raw,raw,raw,raw
2011-03-05,101,0.8,7.6,-5.6,64.9,0.9,,3.9,10.71,raw,raw,raw,raw,raw
2011-03-06,101,3.1,9.7,-2.9,65.9,1.1,,5.3,13.14,raw,raw,raw,raw,raw
2011-03-07,101,1.7,7.6,-3.5,56.4,1.5,,9.6,17.33,raw,raw,raw,raw,raw
2011-03-08,101,0.8,7.2,-6.0,50.9,1.9,0.0,7.2,15.72,raw,raw,raw,raw,raw
2011-03-09,101,0.7,5.6,-6.0,36.8,1.8,,9.7,17.91,raw,raw,raw,raw,raw
2011-03-10,101,0.0,6.4,-6.9,60.5,1.3,0.0,7.5,15.98,raw,raw,raw,raw,raw
2011-03-11,101,2.7,10.5,-5.2,51.6,1.4,,10.1,18.72,raw,raw,raw,raw,raw
2011-03-12,101,4.3,14.0,-4.6,50.8,1.2,,9.7,17.04,raw,raw,raw,raw,raw
2011-03-13,101,7.8,17.0,1.4,58.4,0.8,,5.8,13.57,raw,raw,raw,raw,raw
2011-03-14,101,8.8,12.6,4.6,68.4,1.2,,0.0,6.37,raw,raw,raw,raw,raw
2011-03-15,101,3.5,8.2,-1.6,41.9,2.9,,7.6,17.27,raw,raw,raw,raw,raw
2011-03-16,101,0.1,4.9,-5.1,31.0,2.3,0.0,9.9,21.04,raw,raw,raw,raw,raw
2011-03-17,101,1.2,8.7,-7.2,45.1,1.0,,10.9,21.31,raw,raw,raw,raw,raw
2011-03-18,101,4.6,13.2,-5.4,41.9,1.2,,9.9,20.12,raw,raw,raw,raw,raw
2011-03-19,101,10.0,15.6,3.5,46.4,1.6,0.2,7.5,17.19,raw,raw,raw,raw,raw
2011-03-20,101,5.3,10.2,2.3,75.9,0.6,6.0,2.8,9.08,raw,raw,raw,raw,raw
2011-03-21,101,7.8,15.1,1.9,53.1,1.4,,7.1,17.33,raw,raw,raw,raw,raw
2011-03-22,101,3.4,8.8,-1.4,32.8,2.0,,9.0,20.59,raw,raw,raw,raw,raw
2011-03-23,101,1.9,9.0,-6.5,41.6,1.8,,11.1,21.42,raw,raw,raw,raw,raw
2011-03-24,101,3.4,9.2,-3.5,57.8,1.5,0.5,6.7,16.34,raw,raw,raw,raw,raw
2011-03-25,101,2.2,7.6,-2.6,50.1,1.5,0.0,8.3,17.33,raw,raw,raw,raw,raw
2011-03-26,101,2.7,10.2,-5.9,47.0,1.1,,11.3,22.2,raw,raw,raw,raw,raw
2011-03-27,101,3.9,10.2,-4.3,54.1,1.3,0.0,7.7,18.23,raw,raw,raw,raw,raw
2011-03-28,101,3.6,8.5,0.6,82.5,0.9,2.5,1.5,9.81,raw,raw,raw,raw,raw
2011-03-29,101,3.8,9.4,-0.3,73.9,1.1,,2.0,9.16,raw,raw,raw,raw,raw
2011-03-30,101,6.1,15.4,-3.5,61.0,1.1,,10.5,20.69,raw,raw,raw,raw,raw
2011-03-31,101,8.7,19.1,-1.9,53.0,0.9,,10.0,20.28,raw,raw,raw,raw,raw
2011-04-01,101,8.9,17.5,-1.0,42.8,1.6,,9.7,21.08,raw,raw,raw,raw,raw
2011-04-02,101,7.4,13.4,1.8,54.6,0.8,,0.0,11.71,raw,raw,raw,raw,raw
2011-04-03,101,8.8,16.9,-0.1,47.6,1.1,,11.6,23.75,raw,raw,raw,raw,raw
2011-04-04,101,8.9,17.6,0.9,54.4,0.7,,10.7,22.25,raw,raw,raw,raw,raw
2011-04-05,101,9.9,19.6,0.4,45.4,0.9,,11.3,22.78,raw,raw,raw,raw,raw
2011-04-06,101,9.6,18.1,-1.0,42.0,1.3,,6.1,16.53,raw,raw,raw,raw,raw
2011-04-07,101,9.5,11.6,7.7,89.1,0.7,7.5,0.0,4.58,raw,raw,raw,raw,raw
2011-04-08,101,11.7,18.1,6.3,58.4,1.2,,7.6,21.66,raw,raw,raw,raw,raw
2011-04-09,101,10.2,18.5,1.7,47.6,1.6,,10.4,22.25,raw,raw,raw,raw,raw
2011-04-10,101,10.1,17.8,2.8,63.0,1.4,2.5,2.3,12.84,raw,raw,raw,raw,raw
2011-04-11,101,9.7,16.2,3.1,49.9,1.2,,9.9,22.83,raw,raw,raw,raw,raw
2011-04-12,101,9.1,18.3,-1.2,38.5,1.7,,11.9,24.54,raw,raw,raw,raw,raw
2011-04-13,101,10.9,19.9,0.0,41.0,1.5,,11.2,22.5,raw,raw,raw,raw,raw
2011-04-14,101,12.8,21.3,2.7,37.9,1.2,,9.3,20.46,raw,raw,raw,raw,raw
2011-04-15,101,13.8,20.5,9.9,65.3,1.6,0.0,1.1,9.72,raw,raw,raw,raw,raw
2011-04-16,101,12.0,20.5,4.1,38.0,1.0,,12.2,26.26,raw,raw,raw,raw,raw
2011-04-17,101,12.3,21.5,1.7,46.4,1.3,0.0,10.7,24.09,raw,raw,raw,raw,raw
2011-04-18,101,6.2,11.5,1.5,79.6,1.2,4.5,0.1,3.26,raw,raw,raw,raw,raw
2011-04-19,101,8.8,16.5,0.2,56.0,1.2,,10.8,22.81,raw,raw,raw,raw,raw
2011-04-20,101,10.9,18.1,1.8,49.8,1.7,,11.0,23.43,raw,raw,raw,raw,raw
2011-04-21,101,12.1,19.2,4.4,45.5,0.8,,3.8,17.49,raw,raw,raw,raw,raw
2011-04-22,101,7.9,11.8,6.5,83.0,1.6,19.0,0.0,3.24,raw,raw,raw,raw,raw
2011-04-23,101,10.1,14.2,4.8,55.1,2.1,,6.3,17.28,raw,raw,raw,raw,raw
2011-04-24,101,9.3,14.5,3.3,55.8,2.5,2.5,6.8,17.79,raw,raw,raw,raw,raw
2011-04-25,101,11.7,17.7,4.0,53.8,2.5,0.1,6.7,20.72,raw,raw,raw,raw,raw
2011-04-26,101,10.3,12.2,8.4,84.5,0.6,6.5,0.0,4.63,raw,raw,raw,raw,raw
2011-04-27,101,9.5,11.1,7.4,86.4,1.1,3.5,0.0,3.94,raw,raw,raw,raw,raw
2011-04-28,101,9.2,14.3,5.6,66.8,1.0,5.5,2.3,13.0,raw,raw,raw,raw,raw
2011-04-29,101,10.1,16.5,1.8,65.9,0.6,0.5,1.9,13.53,raw,raw,raw,raw,raw
2011-04-30,101,12.5,15.1,9.4,94.5,0.8,64.5,0.0,2.06,raw,raw,raw,raw,raw
2011-05-01,101,14.6,18.5,10.8,62.9,2.1,,6.5,19.35,raw,raw,raw,raw,raw
2011-05-02,101,15.2,22.5,7.3,56.8,1.1,,9.5,22.0,raw,raw,raw,raw,raw
2011-05-03,101,14.9,22.3,8.1,51.1,1.5,,10.6,24.27,raw,raw,raw,raw,raw
2011-05-04,101,13.2,21.7,6.4,56.1,0.5,,4.9,17.24,raw,raw,raw,raw,raw
2011-05-05,101,15.9,23.8,8.0,51.6,1.6,,11.5,24.86,raw,raw,raw,raw,raw
2011-05-06,101,14.0,18.3,10.6,74.6,0.9,4.5,0.2,6.72,raw,raw,raw,raw,raw
2011-05-07,101,17.5,23.5,12.3,59.9,1.9,3.5,9.7,25.16,raw,raw,raw,raw,raw
2011-05-08,101,17.7,27.0,7.9,52.4,0.7,,12.0,26.8,raw,raw,raw,raw,raw
2011-05-09,101,17.1,20.9,13.8,82.9,0.9,35.0,0.0,3.82,raw,raw,raw,raw,raw
2011-05-10,101,16.4,18.6,13.9,88.9,1.0,32.5,0.0,3.6,raw,raw,raw,raw,raw
2011-05-11,101,16.0,19.2,13.4,80.1,1.7,14.0,0.1,7.46,raw,raw,raw,raw,raw
2011-05-12,101,15.8,20.4,12.5,67.1,1.5,0.0,0.5,10.33,raw,raw,raw,raw,raw
2011-05-13,101,15.7,21.7,7.6,47.9,2.6,,12.0,26.47,raw,raw,raw,raw,raw
2011-05-14,101,17.2,24.6,8.2,38.8,2.1,,12.2,26.67,raw,raw,raw,raw,raw
2011-05-15,101,17.4,25.5,8.0,51.9,1.8,,9.2,22.24,raw,raw,raw,raw,raw
2011-05-16,101,16.3,22.5,9.9,54.6,1.6,,7.7,22.98,raw,raw,raw,raw,raw
2011-05-17,101,15.7,23.9,7.1,51.8,1.0,,11.6,26.2,raw,raw,raw,raw,raw
2011-05-18,101,18.0,25.2,8.6,55.8,0.9,,7.2,20.39,raw,raw,raw,raw,raw
2011-05-19,101,19.9,24.1,14.5,62.0,1.1,0.0,1.6,11.26,raw,raw,raw,raw,raw
